customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,data_usage_gb,call_minutes,support_tickets,internet_service,streaming_tv,streaming_movies,payment_method,churn
CUST_095054,43,Male,Urban,12,Month-to-month,96.44,1206.04,59.2,426.0,2,Fiber optic,No,No,Mailed check,1
CUST_047719,34,Female,Rural,72,Month-to-month,109.13,6985.1,66.6,472.0,3,Fiber optic,No,Yes,Mailed check,1
CUST_052597,37,Male,Urban,30,Month-to-month,62.73,1868.41,124.2,347.0,3,No,No,No,Electronic check,1
CUST_035383,33,Female,Suburban,72,One year,67.67,3927.3,25.8,124.0,2,DSL,Yes,Yes,Bank transfer,1
CUST_030243,51,Female,Urban,6,Month-to-month,110.84,676.63,55.3,596.0,2,DSL,Yes,Yes,Bank transfer,1
CUST_034494,37,Male,Rural,22,Month-to-month,129.67,3136.79,115.3,199.0,0,No,Yes,No,Mailed check,0
CUST_037251,23,Female,Suburban,9,Month-to-month,73.27,549.42,54.0,272.0,0,Fiber optic,No,No,Electronic check,1
CUST_041222,66,Male,Urban,26,Month-to-month,108.97,3392.94,1.4,998.0,1,No,No,Yes,Bank transfer,1
CUST_041687,53,Female,Suburban,6,Month-to-month,64.07,404.43,74.1,349.0,3,DSL,Yes,No,Electronic check,1
CUST_055159,43,Male,Urban,56,Month-to-month,62.26,3717.51,27.0,72.0,2,Fiber optic,No,No,Credit card,1
CUST_040729,37,Male,Suburban,13,Month-to-month,91.61,1319.96,209.2,93.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_035071,64,Male,Suburban,5,Month-to-month,100.64,566.67,30.9,69.0,1,DSL,Yes,Yes,Credit card,1
CUST_015026,41,Female,Suburban,12,Month-to-month,52.08,543.61,39.9,391.0,3,Fiber optic,No,No,Mailed check,0
CUST_015787,46,Male,Rural,18,One year,56.57,1097.21,24.5,236.0,2,No,Yes,No,Credit card,1
CUST_070370,66,Male,Suburban,22,Two year,77.35,1712.88,41.7,84.0,2,DSL,No,No,Credit card,0
CUST_059213,68,Female,Urban,4,Month-to-month,41.12,190.16,71.5,215.0,1,DSL,No,Yes,Electronic check,1
CUST_069889,55,Female,Urban,2,One year,44.93,105.72,95.5,104.0,1,Fiber optic,No,No,Credit card,1
CUST_043274,49,Female,Suburban,8,Month-to-month,27.5,210.91,108.2,190.0,0,Fiber optic,No,No,Mailed check,0
CUST_020231,24,Female,Suburban,15,Month-to-month,83.6,1333.86,19.0,806.0,2,Fiber optic,No,No,Electronic check,1
CUST_061725,53,Female,Urban,54,Month-to-month,57.77,3665.12,18.7,741.0,2,No,Yes,Yes,Credit card,1
CUST_097930,29,Female,Suburban,1,Month-to-month,59.2,55.43,9.0,1442.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_037855,25,Male,Urban,10,One year,111.56,990.7,68.1,232.0,0,DSL,No,No,Credit card,1
CUST_085555,33,Male,Urban,11,One year,60.65,550.42,138.4,291.0,2,No,Yes,No,Electronic check,1
CUST_056855,53,Male,Urban,12,One year,50.02,495.07,28.0,1261.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_086690,22,Female,Suburban,51,Month-to-month,46.63,1917.63,0.6,210.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_012269,30,Male,Urban,38,Month-to-month,36.01,1113.06,125.1,37.0,0,Fiber optic,No,No,Electronic check,1
CUST_061769,30,Male,Urban,17,Month-to-month,37.97,728.81,4.9,54.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_081114,18,Male,Urban,27,One year,75.94,2184.03,133.7,285.0,2,DSL,No,Yes,Mailed check,0
CUST_005727,37,Female,Urban,18,Two year,20.0,393.65,32.3,482.0,4,DSL,No,No,Electronic check,1
CUST_080430,23,Female,Urban,8,One year,70.93,499.9,1.9,385.0,1,DSL,No,No,Mailed check,1
CUST_097446,46,Female,Urban,15,Month-to-month,21.02,296.68,11.2,23.0,0,DSL,No,Yes,Bank transfer,1
CUST_087327,50,Female,Urban,61,Month-to-month,79.07,4238.47,63.7,576.0,2,Fiber optic,No,Yes,Mailed check,1
CUST_080862,23,Female,Urban,32,Month-to-month,27.5,1008.19,8.3,444.0,0,No,No,Yes,Bank transfer,1
CUST_053065,39,Male,Urban,19,Month-to-month,77.14,1432.25,36.8,1048.0,2,DSL,No,Yes,Mailed check,0
CUST_007642,34,Male,Urban,12,One year,88.57,888.61,58.6,154.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_068058,54,Female,Urban,16,Month-to-month,66.44,945.13,118.1,78.0,1,DSL,No,No,Credit card,1
CUST_037843,50,Male,Suburban,61,Month-to-month,78.34,5291.15,62.6,817.0,1,No,Yes,Yes,Mailed check,1
CUST_056578,36,Female,Suburban,23,Month-to-month,50.18,1242.78,54.0,383.0,2,Fiber optic,No,No,Electronic check,1
CUST_036025,47,Female,Urban,25,Month-to-month,78.3,1577.02,37.3,692.0,0,DSL,No,Yes,Mailed check,1
CUST_009073,57,Female,Urban,1,Month-to-month,70.83,81.11,48.9,53.0,0,DSL,No,Yes,Electronic check,1
CUST_032524,34,Male,Suburban,15,Month-to-month,49.15,638.53,23.9,454.0,1,No,Yes,No,Mailed check,1
CUST_094962,18,Male,Suburban,23,Month-to-month,58.15,1152.19,14.0,118.0,2,DSL,No,No,Mailed check,1
CUST_006508,25,Female,Urban,32,One year,88.3,2802.73,15.8,393.0,1,DSL,No,No,Mailed check,1
CUST_089317,31,Female,Suburban,23,Month-to-month,97.17,2366.65,150.5,95.0,2,No,Yes,Yes,Electronic check,0
CUST_003841,31,Female,Suburban,10,Two year,76.56,715.93,28.2,736.0,2,Fiber optic,No,No,Bank transfer,0
CUST_018628,31,Female,Urban,6,One year,40.91,250.63,2.1,76.0,1,No,No,No,Mailed check,1
CUST_012062,32,Male,Rural,6,Month-to-month,50.27,244.14,48.8,125.0,1,DSL,No,No,Mailed check,1
CUST_047632,53,Female,Suburban,72,Month-to-month,73.53,5586.82,136.6,494.0,3,DSL,No,Yes,Electronic check,1
CUST_003107,46,Male,Rural,21,Month-to-month,79.18,1676.28,134.2,22.0,1,DSL,No,Yes,Credit card,0
CUST_019324,63,Male,Suburban,3,Month-to-month,49.22,156.1,61.1,680.0,0,DSL,No,Yes,Credit card,1
CUST_035836,44,Female,Rural,7,Month-to-month,51.18,297.63,77.3,647.0,0,DSL,No,No,Electronic check,0
CUST_010957,42,Male,Urban,1,Month-to-month,102.67,89.29,19.5,401.0,1,DSL,No,Yes,Credit card,1
CUST_033753,35,Male,Urban,1,Month-to-month,78.15,93.58,48.6,32.0,1,DSL,Yes,No,Bank transfer,0
CUST_043193,18,Female,Urban,4,Month-to-month,103.48,494.13,77.2,51.0,6,DSL,No,No,Bank transfer,1
CUST_080736,40,Female,Suburban,35,Month-to-month,113.14,4692.86,24.3,248.0,0,Fiber optic,No,No,Mailed check,1
CUST_024565,38,Male,Urban,7,Month-to-month,60.91,346.73,48.7,95.0,2,Fiber optic,Yes,Yes,Credit card,1
CUST_070226,49,Female,Suburban,43,Month-to-month,52.8,2285.98,48.0,1355.0,0,DSL,Yes,No,Electronic check,1
CUST_000529,29,Male,Urban,19,One year,37.8,583.38,29.5,129.0,0,Fiber optic,No,No,Electronic check,1
CUST_034127,39,Male,Rural,28,One year,66.93,2047.57,76.7,241.0,2,No,No,Yes,Credit card,1
CUST_076962,35,Female,Suburban,8,Month-to-month,69.19,632.03,22.7,26.0,1,DSL,No,Yes,Electronic check,1
CUST_059225,73,Female,Urban,1,One year,54.21,49.21,0.6,545.0,1,DSL,No,No,Electronic check,1
CUST_083845,23,Female,Urban,38,Month-to-month,57.1,2175.65,33.3,1163.0,1,Fiber optic,No,No,Bank transfer,1
CUST_050286,38,Male,Urban,33,Month-to-month,97.04,3450.21,87.9,228.0,3,DSL,Yes,No,Electronic check,1
CUST_038392,45,Female,Urban,30,One year,104.99,3108.93,74.6,410.0,1,DSL,No,No,Electronic check,1
CUST_064664,41,Male,Urban,28,Month-to-month,54.41,1231.16,37.3,262.0,0,Fiber optic,Yes,Yes,Electronic check,1
CUST_011533,21,Male,Rural,6,Month-to-month,90.23,626.9,20.7,179.0,0,DSL,No,No,Electronic check,1
CUST_048889,47,Male,Suburban,25,Month-to-month,74.47,2141.84,117.6,874.0,0,No,No,No,Electronic check,1
CUST_063064,45,Male,Suburban,1,Month-to-month,36.24,40.24,20.6,18.0,0,DSL,Yes,No,Credit card,1
CUST_019862,48,Male,Rural,28,Two year,68.69,1560.01,69.5,94.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_075170,35,Male,Urban,18,Two year,70.62,1206.06,23.9,51.0,2,Fiber optic,No,No,Credit card,1
CUST_077763,50,Male,Suburban,6,One year,43.42,270.02,28.9,235.0,2,Fiber optic,Yes,Yes,Mailed check,1
CUST_018795,36,Male,Urban,13,Month-to-month,58.38,782.82,88.8,32.0,3,No,No,Yes,Mailed check,1
CUST_041033,32,Male,Urban,3,One year,45.74,128.75,75.5,215.0,1,DSL,No,No,Credit card,1
CUST_088363,47,Male,Urban,10,One year,118.73,955.36,68.6,201.0,2,No,No,Yes,Electronic check,1
CUST_039551,33,Male,Urban,12,One year,32.28,411.07,32.6,74.0,0,DSL,No,No,Credit card,1
CUST_012531,33,Female,Urban,5,Month-to-month,25.55,109.75,32.6,409.0,1,No,Yes,No,Mailed check,1
CUST_061750,28,Female,Urban,15,Month-to-month,81.8,1389.61,30.5,262.0,1,DSL,No,No,Credit card,1
CUST_090051,58,Female,Urban,61,Month-to-month,77.39,5241.79,56.5,633.0,1,DSL,Yes,Yes,Credit card,1
CUST_040750,55,Female,Suburban,45,Month-to-month,55.46,2916.29,84.5,51.0,1,No,No,No,Mailed check,1
CUST_043040,37,Male,Urban,22,One year,87.29,2203.44,28.5,367.0,2,Fiber optic,No,Yes,Mailed check,0
CUST_001717,42,Male,Urban,5,Month-to-month,61.94,266.8,79.2,27.0,1,DSL,Yes,No,Bank transfer,0
CUST_032350,74,Female,Urban,35,One year,73.85,3092.73,4.3,292.0,2,Fiber optic,No,No,Bank transfer,1
CUST_080063,26,Male,Suburban,1,Month-to-month,99.82,90.67,0.2,236.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_080487,20,Male,Urban,72,Month-to-month,150.0,12840.06,33.0,108.0,0,DSL,No,Yes,Mailed check,1
CUST_055383,24,Male,Suburban,23,One year,56.56,1097.65,36.4,31.0,1,DSL,No,No,Electronic check,1
CUST_039722,31,Female,Suburban,2,Two year,69.51,160.96,102.1,117.0,1,Fiber optic,Yes,Yes,Electronic check,1
CUST_030230,34,Male,Urban,24,Month-to-month,54.13,1554.31,55.4,162.0,2,DSL,Yes,No,Credit card,0
CUST_055241,47,Male,Urban,15,Month-to-month,56.2,891.6,96.1,274.0,1,DSL,Yes,No,Bank transfer,0
CUST_002956,51,Male,Urban,36,Month-to-month,20.0,615.45,38.1,44.0,3,DSL,Yes,Yes,Electronic check,1
CUST_011062,18,Male,Urban,9,Month-to-month,86.53,783.51,6.9,657.0,3,DSL,No,No,Credit card,1
CUST_060634,45,Female,Urban,17,One year,95.83,1937.29,39.6,927.0,2,Fiber optic,No,No,Bank transfer,1
CUST_056462,51,Female,Suburban,43,Month-to-month,52.57,2639.88,80.8,237.0,2,No,Yes,No,Bank transfer,0
CUST_047505,41,Female,Urban,49,One year,73.22,3129.29,80.6,12.0,0,No,No,Yes,Electronic check,1
CUST_074172,30,Female,Suburban,1,Month-to-month,33.07,35.13,163.6,328.0,2,DSL,No,No,Bank transfer,1
CUST_003636,35,Male,Urban,11,Two year,74.75,984.75,148.9,569.0,3,Fiber optic,Yes,Yes,Credit card,0
CUST_055297,38,Female,Suburban,5,One year,77.94,324.31,40.6,431.0,0,Fiber optic,No,No,Mailed check,1
CUST_007639,18,Male,Urban,13,Month-to-month,48.09,517.26,15.0,52.0,3,Fiber optic,No,No,Bank transfer,0
CUST_025455,43,Male,Urban,62,Month-to-month,20.0,1433.96,204.4,169.0,2,DSL,No,No,Electronic check,0
CUST_092219,18,Male,Urban,16,Month-to-month,74.98,1119.39,5.1,204.0,1,Fiber optic,No,Yes,Credit card,1
CUST_087333,52,Male,Urban,5,Month-to-month,71.78,343.43,3.1,39.0,0,DSL,No,Yes,Mailed check,1
CUST_041527,24,Male,Urban,13,One year,111.83,1460.1,153.8,73.0,1,No,No,No,Bank transfer,1
CUST_056367,38,Female,Suburban,33,Month-to-month,33.37,1094.41,16.4,438.0,1,Fiber optic,No,No,Electronic check,1
CUST_024647,25,Male,Urban,2,Month-to-month,60.93,119.45,36.5,155.0,0,Fiber optic,No,No,Electronic check,1
CUST_091951,35,Female,Urban,6,Month-to-month,112.26,742.07,92.8,311.0,0,No,No,No,Electronic check,1
CUST_030298,49,Female,Urban,17,One year,69.42,1167.88,1.7,92.0,2,No,No,No,Electronic check,1
CUST_093929,30,Female,Urban,29,One year,52.81,1798.55,188.8,156.0,1,Fiber optic,No,Yes,Credit card,1
CUST_084422,23,Male,Urban,4,Month-to-month,38.26,166.79,163.5,4.0,1,DSL,No,Yes,Mailed check,1
CUST_094391,61,Male,Urban,72,One year,86.44,6615.16,18.0,58.0,0,Fiber optic,No,No,Bank transfer,0
CUST_060570,41,Male,Urban,11,Two year,34.76,389.29,8.5,325.0,0,No,Yes,Yes,Electronic check,1
CUST_031341,31,Female,Suburban,1,Month-to-month,55.32,62.96,23.9,200.0,1,Fiber optic,No,No,Credit card,0
CUST_077158,43,Male,Suburban,15,Month-to-month,21.94,386.98,4.7,394.0,0,Fiber optic,Yes,Yes,Electronic check,1
CUST_017179,36,Female,Suburban,27,One year,33.94,882.33,6.8,46.0,0,DSL,No,No,Credit card,1
CUST_075901,51,Male,Suburban,28,One year,46.13,1490.78,73.2,183.0,2,Fiber optic,Yes,No,Credit card,1
CUST_032623,35,Male,Urban,17,One year,62.27,1215.38,75.1,15.0,2,Fiber optic,No,Yes,Credit card,1
CUST_034179,19,Female,Suburban,9,Month-to-month,46.72,376.23,22.6,620.0,2,DSL,Yes,No,Mailed check,0
CUST_085043,64,Female,Urban,39,Month-to-month,54.94,2318.4,27.3,360.0,3,DSL,No,Yes,Electronic check,1
CUST_032730,59,Male,Urban,7,Month-to-month,58.37,451.5,98.6,63.0,0,Fiber optic,No,No,Electronic check,1
CUST_096756,53,Female,Urban,6,One year,84.26,596.74,121.0,858.0,0,Fiber optic,No,No,Bank transfer,1
CUST_067780,18,Male,Suburban,16,One year,85.13,1147.49,50.3,590.0,2,Fiber optic,No,No,Electronic check,1
CUST_000514,33,Female,Urban,10,One year,39.69,450.84,41.9,46.0,2,DSL,No,No,Electronic check,1
CUST_006660,49,Male,Suburban,15,Two year,65.01,1026.58,40.7,259.0,0,DSL,No,No,Bank transfer,1
CUST_025193,48,Male,Urban,11,Month-to-month,54.07,495.92,39.3,194.0,1,DSL,No,No,Electronic check,1
CUST_003481,18,Female,Suburban,50,Month-to-month,115.69,6623.9,79.1,256.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_057037,44,Female,Urban,19,Month-to-month,60.68,1367.03,5.6,119.0,3,Fiber optic,No,No,Credit card,1
CUST_037858,46,Male,Urban,18,Month-to-month,45.59,681.47,208.5,272.0,0,No,No,Yes,Electronic check,1
CUST_008618,48,Female,Rural,33,Month-to-month,33.63,1004.11,13.5,234.0,1,DSL,Yes,No,Mailed check,1
CUST_082299,50,Female,Urban,23,Two year,61.07,1141.66,108.7,67.0,3,DSL,No,Yes,Electronic check,1
CUST_036771,24,Male,Suburban,12,Two year,62.27,829.34,6.5,215.0,1,DSL,No,No,Mailed check,1
CUST_086946,46,Male,Suburban,44,Month-to-month,66.18,3191.24,69.7,97.0,1,Fiber optic,No,No,Bank transfer,1
CUST_005249,45,Female,Urban,38,Month-to-month,87.98,3091.11,79.5,92.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_077002,37,Male,Urban,16,Month-to-month,50.87,864.39,50.8,272.0,3,No,No,No,Mailed check,1
CUST_077206,38,Female,Urban,2,Two year,81.52,174.59,82.6,132.0,2,No,No,No,Electronic check,1
CUST_064376,29,Male,Urban,29,Month-to-month,31.13,844.92,80.7,358.0,2,DSL,Yes,No,Electronic check,1
CUST_070592,37,Female,Urban,1,Month-to-month,43.28,37.04,62.0,49.0,2,DSL,Yes,No,Mailed check,1
CUST_049912,53,Male,Urban,12,One year,42.33,584.67,31.9,144.0,1,Fiber optic,Yes,Yes,Credit card,1
CUST_095249,21,Male,Urban,21,Two year,66.47,1524.03,134.9,75.0,1,No,No,Yes,Mailed check,0
CUST_056252,28,Female,Urban,5,Two year,80.21,372.57,169.0,123.0,3,Fiber optic,Yes,No,Electronic check,1
CUST_007463,26,Male,Urban,17,Month-to-month,92.45,1350.4,32.0,251.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_095207,51,Female,Urban,22,Month-to-month,70.58,1569.08,5.1,1.0,2,DSL,No,Yes,Bank transfer,0
CUST_073383,25,Male,Urban,72,Month-to-month,85.68,6530.07,66.6,1221.0,1,Fiber optic,Yes,No,Credit card,1
CUST_041581,32,Male,Urban,47,Two year,72.04,3537.08,21.0,120.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_024522,43,Female,Urban,3,Month-to-month,57.1,154.05,19.0,262.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_023796,46,Male,Suburban,9,One year,109.47,802.94,257.7,79.0,3,Fiber optic,Yes,Yes,Mailed check,1
CUST_061652,44,Female,Urban,41,Two year,78.94,3069.68,131.4,368.0,3,DSL,No,Yes,Credit card,0
CUST_007705,36,Male,Suburban,7,Two year,80.05,561.42,81.6,533.0,2,DSL,Yes,Yes,Mailed check,1
CUST_025831,58,Female,Suburban,1,Two year,51.7,46.95,18.8,650.0,1,No,No,No,Bank transfer,0
CUST_003342,27,Male,Rural,54,One year,52.5,2353.41,18.2,222.0,2,DSL,No,Yes,Mailed check,1
CUST_080638,61,Male,Rural,5,Month-to-month,54.3,258.43,117.7,9.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_075844,38,Male,Suburban,1,Month-to-month,26.98,22.07,104.7,178.0,1,No,Yes,No,Mailed check,0
CUST_079094,52,Female,Suburban,10,Month-to-month,36.88,386.41,52.2,10.0,1,DSL,No,No,Bank transfer,1
CUST_073068,58,Male,Urban,53,Two year,52.95,2865.24,27.4,919.0,3,No,Yes,Yes,Mailed check,0
CUST_063720,30,Female,Suburban,27,Month-to-month,76.22,2443.62,77.9,150.0,1,Fiber optic,Yes,No,Mailed check,1
CUST_043337,39,Male,Urban,13,Two year,20.0,212.42,20.4,617.0,0,Fiber optic,No,Yes,Mailed check,1
CUST_004238,57,Male,Urban,18,Month-to-month,79.79,1166.64,53.3,656.0,1,DSL,No,No,Credit card,1
CUST_081531,42,Female,Urban,19,One year,55.98,1060.04,6.8,11.0,3,Fiber optic,Yes,Yes,Mailed check,1
CUST_081963,33,Male,Urban,9,Month-to-month,64.31,632.16,5.6,535.0,3,Fiber optic,Yes,Yes,Bank transfer,0
CUST_063992,60,Male,Urban,3,One year,44.18,145.39,74.1,128.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_007384,37,Female,Urban,1,Two year,36.58,38.86,24.7,330.0,2,No,Yes,Yes,Bank transfer,0
CUST_059601,37,Male,Suburban,4,Month-to-month,61.77,240.41,48.0,134.0,3,DSL,Yes,No,Electronic check,1
CUST_008073,30,Male,Suburban,3,Month-to-month,79.58,277.38,97.8,665.0,2,DSL,No,Yes,Electronic check,1
CUST_096441,45,Male,Urban,13,Month-to-month,77.59,1018.94,25.6,147.0,4,DSL,No,Yes,Mailed check,1
CUST_061186,42,Male,Suburban,16,Month-to-month,87.77,1232.7,332.0,3.0,4,Fiber optic,Yes,No,Electronic check,1
CUST_017790,32,Male,Urban,29,One year,104.48,2466.37,53.5,203.0,1,DSL,Yes,No,Credit card,1
CUST_043891,46,Male,Urban,43,Month-to-month,94.23,4289.3,28.5,479.0,0,Fiber optic,Yes,Yes,Electronic check,1
CUST_006791,34,Female,Rural,12,One year,119.03,1388.81,8.6,393.0,2,DSL,No,No,Credit card,1
CUST_086783,48,Female,Rural,19,Month-to-month,20.0,353.8,46.7,131.0,2,DSL,Yes,No,Electronic check,1
CUST_055773,52,Female,Urban,37,Month-to-month,56.1,2334.63,75.6,20.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_087279,48,Female,Urban,18,Month-to-month,33.41,617.93,62.2,105.0,3,DSL,Yes,No,Electronic check,1
CUST_001115,44,Male,Urban,13,Two year,20.0,275.15,124.8,67.0,0,DSL,No,No,Electronic check,1
CUST_026283,47,Female,Suburban,29,One year,62.18,1743.41,55.2,184.0,3,DSL,Yes,No,Electronic check,0
CUST_045165,40,Male,Rural,62,Two year,44.86,2619.45,1.0,35.0,3,No,No,No,Mailed check,1
CUST_021067,35,Male,Urban,72,Month-to-month,33.01,1922.06,38.6,50.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_091536,50,Female,Urban,25,Month-to-month,72.92,1568.55,15.8,19.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_071915,28,Male,Urban,26,Month-to-month,127.99,3435.59,118.7,224.0,4,No,Yes,No,Electronic check,1
CUST_063723,43,Male,Suburban,13,Two year,68.53,810.45,3.0,810.0,0,Fiber optic,Yes,No,Bank transfer,1
CUST_050095,59,Male,Suburban,16,Two year,59.06,928.08,54.5,291.0,1,No,No,Yes,Mailed check,1
CUST_038949,41,Male,Suburban,35,Month-to-month,67.89,2761.22,33.5,295.0,0,DSL,No,No,Mailed check,1
CUST_024406,49,Female,Rural,21,One year,49.74,1114.71,1.3,353.0,1,Fiber optic,No,No,Mailed check,1
CUST_000427,48,Female,Suburban,4,Month-to-month,78.21,308.77,48.8,58.0,2,Fiber optic,Yes,No,Credit card,1
CUST_010821,39,Female,Suburban,4,One year,74.69,314.64,69.1,175.0,1,DSL,Yes,No,Electronic check,1
CUST_070248,34,Male,Suburban,24,Two year,84.24,1915.03,42.2,180.0,1,No,No,Yes,Mailed check,0
CUST_058666,37,Male,Urban,38,One year,121.7,4015.85,73.9,708.0,0,DSL,Yes,No,Credit card,0
CUST_012081,41,Female,Urban,40,Two year,115.32,5083.56,21.3,502.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_028159,57,Male,Suburban,41,One year,88.73,3187.15,9.0,230.0,1,Fiber optic,No,No,Electronic check,1
CUST_072764,20,Male,Urban,7,Month-to-month,80.83,546.54,29.1,131.0,2,DSL,Yes,No,Credit card,1
CUST_047224,19,Male,Suburban,21,Two year,20.0,467.32,19.0,983.0,1,DSL,No,No,Electronic check,1
CUST_029743,41,Male,Suburban,25,Month-to-month,34.5,918.25,35.4,534.0,2,No,Yes,No,Credit card,1
CUST_021053,41,Female,Suburban,29,One year,63.85,1729.16,27.1,98.0,1,No,No,No,Electronic check,0
CUST_053708,39,Male,Suburban,13,One year,68.3,733.1,84.1,120.0,1,DSL,Yes,No,Electronic check,0
CUST_022251,22,Male,Urban,21,Month-to-month,68.82,1569.64,147.7,26.0,0,No,Yes,No,Electronic check,1
CUST_009131,64,Female,Urban,4,Month-to-month,53.92,187.11,15.2,403.0,1,DSL,Yes,Yes,Electronic check,1
CUST_081438,52,Female,Urban,20,One year,70.44,1220.52,16.0,26.0,2,Fiber optic,No,No,Electronic check,1
CUST_074800,64,Male,Urban,24,Month-to-month,66.53,1717.76,12.7,219.0,2,No,No,No,Credit card,1
CUST_039319,30,Male,Suburban,4,Two year,95.81,402.75,152.7,758.0,2,No,No,No,Mailed check,1
CUST_018244,31,Female,Urban,2,One year,100.31,227.43,56.5,916.0,1,No,No,Yes,Electronic check,1
CUST_095849,32,Male,Urban,1,One year,54.34,47.94,8.4,155.0,2,DSL,Yes,Yes,Credit card,1
CUST_077287,35,Male,Urban,1,Month-to-month,56.05,50.51,6.4,1051.0,1,DSL,No,No,Electronic check,1
CUST_080892,49,Male,Suburban,31,Two year,93.1,3186.43,69.4,760.0,2,Fiber optic,Yes,Yes,Bank transfer,1
CUST_065752,53,Male,Urban,6,Two year,37.54,180.66,32.4,189.0,3,Fiber optic,Yes,Yes,Bank transfer,1
CUST_094611,35,Male,Urban,2,Month-to-month,106.92,238.78,26.7,14.0,1,Fiber optic,No,No,Mailed check,1
CUST_089511,39,Male,Urban,7,One year,75.4,534.05,92.7,330.0,1,Fiber optic,Yes,Yes,Electronic check,1
CUST_093351,35,Male,Suburban,23,Month-to-month,55.26,1362.94,7.5,209.0,3,Fiber optic,Yes,Yes,Bank transfer,1
CUST_057995,37,Female,Urban,4,One year,57.8,211.82,9.5,268.0,0,DSL,Yes,No,Bank transfer,1
CUST_072466,27,Female,Urban,13,Month-to-month,40.42,548.45,9.5,1226.0,2,No,No,No,Electronic check,1
CUST_026009,46,Male,Urban,11,Two year,69.02,749.9,113.6,32.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_048119,46,Female,Urban,41,Month-to-month,77.41,3183.33,6.4,73.0,2,DSL,No,Yes,Electronic check,0
CUST_001014,60,Male,Urban,54,One year,65.95,3203.96,72.8,285.0,4,DSL,No,Yes,Mailed check,1
CUST_040393,49,Male,Urban,1,Month-to-month,83.87,75.96,23.0,23.0,1,No,Yes,No,Electronic check,1
CUST_035025,33,Male,Suburban,23,Month-to-month,20.0,421.28,21.1,425.0,0,DSL,Yes,No,Electronic check,1
CUST_026915,36,Female,Urban,22,Two year,80.92,2130.05,47.8,314.0,2,Fiber optic,No,Yes,Mailed check,0
CUST_023277,44,Female,Urban,72,Month-to-month,71.9,6195.84,9.9,73.0,3,Fiber optic,No,No,Electronic check,1
CUST_001757,51,Female,Suburban,18,One year,47.92,895.62,120.6,141.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_087506,48,Male,Urban,12,Month-to-month,70.65,786.52,67.0,316.0,1,DSL,Yes,No,Electronic check,1
CUST_000172,39,Female,Urban,38,One year,64.39,2624.5,44.1,198.0,3,No,Yes,Yes,Bank transfer,1
CUST_059586,44,Male,Urban,34,Two year,65.76,2378.01,19.9,753.0,3,Fiber optic,Yes,No,Mailed check,1
CUST_033405,37,Male,Urban,56,Month-to-month,55.67,3688.29,16.1,47.0,3,No,Yes,No,Electronic check,0
CUST_019579,42,Female,Urban,72,One year,90.01,7599.44,47.8,107.0,5,Fiber optic,Yes,No,Electronic check,1
CUST_010147,38,Male,Urban,25,Month-to-month,70.86,1661.22,4.5,658.0,0,Fiber optic,Yes,Yes,Credit card,1
CUST_047902,34,Female,Urban,9,One year,75.93,768.46,23.7,461.0,2,DSL,No,No,Credit card,1
CUST_061716,35,Female,Suburban,16,Two year,46.64,663.42,71.9,66.0,3,DSL,Yes,No,Bank transfer,1
CUST_011491,42,Male,Suburban,6,Month-to-month,40.17,268.38,100.4,398.0,1,Fiber optic,No,No,Bank transfer,1
CUST_009027,52,Male,Rural,39,Two year,38.34,1197.51,24.7,432.0,4,DSL,No,No,Electronic check,1
CUST_024691,37,Male,Rural,1,Month-to-month,57.25,61.56,80.3,171.0,0,DSL,No,No,Credit card,1
CUST_085638,31,Female,Suburban,21,Month-to-month,65.19,1291.48,73.9,223.0,1,Fiber optic,No,No,Mailed check,1
